Date,Nasdaq,SSE,LSE,Nikkei225,Dow Jones,Nifty50
2011-12-22 00:00:00,0.538038024,2.302929351,0.06277195,0.742639745,-0.420010327,-0.46272644
2011-12-23 00:00:00,0.115291038,-0.384826515,-0.135063358,-0.005932082,-0.930409102,-0.620352171
2011-12-28 00:00:00,0.696460095,-1.307723989,0.456644189,-0.286512415,1.103562987,-1.215764498
2011-12-29 00:00:00,-0.366071865,3.736483062,-0.103635497,0.474531801,-1.026130851,-0.511054929
2011-12-30 00:00:00,1.378901082,-1.086155477,1.154769454,0.93610375,0.594948035,-0.46737592
2012-01-03 00:00:00,-0.107293598,0.775920836,-0.282608307,-0.005932082,-1.389978491,-0.379588407
2012-01-04 00:00:00,0.602931382,-1.140531855,-1.430211309,-0.696371775,-0.087416445,-0.068377642
2012-01-05 00:00:00,0.041225102,0.208432888,-0.317247013,-0.938610037,0.094914296,0.008363998
2012-01-06 00:00:00,-0.022704826,-0.857998557,-0.228248021,0.240532723,0.489799835,0.71214917
2012-01-09 00:00:00,0.742515845,0.576857287,1.525903673,-0.005932082,-0.179430179,2.196618352
2012-01-10 00:00:00,0.162371811,-0.033533854,0.631597424,0.180008304,-0.471096259,0.149626966
2012-01-11 00:00:00,0.342218987,-1.288953729,2.672023414,-0.623649931,0.172382801,-0.636387616
2012-01-12 00:00:00,-0.516160712,2.058082403,0.241249044,1.039503415,-0.090823687,0.623323403
2012-01-13 00:00:00,0.453834209,0.011267597,-0.754675057,-1.140180568,0.438209689,0.07985567
2012-01-16 00:00:00,0.003592276,0.022516546,0.244100266,0.781899821,0.01767397,1.845378507
2012-01-17 00:00:00,1.244841376,-0.06258981,0.914926919,0.735757229,-0.39220923,-0.290367463
2012-01-18 00:00:00,0.480106863,-0.291628899,1.26931401,0.774732799,-0.68309908,1.170941081
2012-01-19 00:00:00,-0.144583886,0.716941311,-0.323431373,1.123452766,-0.26965393,0.507044665
2012-01-20 00:00:00,-0.171350539,-0.378474806,1.164358289,-0.063533631,-0.671358557,-0.118129604
2012-01-23 00:00:00,-0.02168809,-0.04758377,-1.296649586,0.114636647,0.160405828,1.524080656
2012-01-24 00:00:00,0.892186614,0.160060151,-0.478300369,0.838170854,0.31686573,0.50885032
2012-01-25 00:00:00,-0.473981725,0.562089255,0.779711694,-0.356660777,-0.548005407,0.80319517
2012-01-26 00:00:00,0.244901843,-0.022530682,-0.938125735,-0.131959699,0.238099622,-0.008004602
2012-01-27 00:00:00,-0.231423487,0.712714667,-0.431093023,-0.478171485,0.610222924,-2.063204412
2012-01-30 00:00:00,-0.039445388,0.140582323,0.540013035,0.024772504,0.124388236,2.143669888
2012-01-31 00:00:00,0.970538593,0.989302474,3.449951979,0.005250249,0.228270359,0.605250126
2012-02-01 00:00:00,0.243909003,0.18647397,0.241750565,0.546124071,-0.568576448,0.557831897
2012-02-02 00:00:00,1.31969999,0.098357664,1.381950468,-0.448464957,0.155944262,0.966427362
2012-02-03 00:00:00,-0.200666383,-0.774067954,-0.262205896,0.823233944,-1.146450347,0.576626746
2012-02-06 00:00:00,-0.035711772,-0.134911783,-0.430833502,-0.161084466,0.198951188,-0.530865748
2012-02-07 00:00:00,0.248257947,1.145907151,-0.238235577,0.821923149,-0.17199729,0.523573909
2012-02-08 00:00:00,0.234727993,-0.543875456,-0.187352101,-0.174435808,0.031985972,0.726996992
2012-02-09 00:00:00,-0.740648909,-1.101221497,-0.682941855,-0.528857362,0.026405961,-0.597744393
2012-02-10 00:00:00,0.723108804,-0.55246217,0.853446399,0.401333161,0.708763038,0.077423219
2012-02-13 00:00:00,-0.083442379,0.82839159,-0.027064187,0.406499357,-0.476733023,0.386944378
2012-02-14 00:00:00,-0.5408103,0.594661399,1.001071228,1.820310722,0.04309493,2.079815434
2012-02-15 00:00:00,1.229982053,-0.205478334,-0.938985096,-0.245467964,0.765519328,-0.243376754
2012-02-16 00:00:00,-0.32055879,0.652069286,-0.523629539,1.218603389,-0.871342307,0.670710841
2012-02-17 00:00:00,-0.186185531,-1.929251472,0.8076714,0.802027775,-0.266601946,0.673854902
2012-02-20 00:00:00,0.003592276,-0.022530682,-0.520757739,-0.239709937,0.01767397,-0.008004602
2012-02-21 00:00:00,-0.522062218,-0.611815017,-0.454901102,0.70898047,-0.041851168,-1.690126897
2012-02-22 00:00:00,0.602868305,1.038866775,0.144817936,0.284228057,0.269014661,-0.44557849
2012-02-23 00:00:00,0.096930232,0.122963805,-0.238017618,0.368122946,-0.267410186,-0.969602688
2012-02-24 00:00:00,-0.027909252,-1.080262668,-0.976329299,-0.167742228,0.086899656,-2.458066726
2012-02-27 00:00:00,0.499605782,-0.013153048,0.061318477,0.674890267,0.08472197,1.709086612
2012-02-28 00:00:00,-0.635991228,-0.138192208,-1.111058021,-0.053656561,-0.099101282,0.097183505
2012-02-29 00:00:00,0.543306094,-0.882467495,-0.051070328,-0.186142312,0.452180153,-0.844845759
2012-03-01 00:00:00,-0.446018072,-0.022629432,0.504491076,0.511149971,-0.133845884,0.277227845
2012-03-02 00:00:00,-0.792663783,-0.172070006,-0.581344035,-0.672490218,0.094093539,-0.187890368
2012-03-05 00:00:00,-1.17824463,-1.11433109,-1.270485601,-0.541566298,0.181032035,-1.068796061
2012-03-06 00:00:00,0.65593968,0.324435515,0.070585754,-0.549358383,1.479311734,-0.109475161
2012-03-07 00:00:00,0.934005548,1.431067465,0.796779621,1.579716143,-0.520277215,2.107737078
2012-03-08 00:00:00,0.41974764,-0.022530682,4.190368069,1.272263042,-0.45821005,-0.008004602
2012-03-09 00:00:00,-0.225617475,0.091167147,0.345009273,-0.369194271,-0.029349362,0.394692443
2012-03-12 00:00:00,1.574004091,-0.736158239,2.024363855,0.013499933,-0.205154822,1.213782107
2012-03-13 00:00:00,-0.072623139,0.668274615,0.072455671,1.176056714,-1.606889187,0.538424467
2012-03-14 00:00:00,0.342314436,0.047335991,-0.255523028,0.516279614,-0.044185637,-1.442005994
2012-03-15 00:00:00,-0.126204954,1.496961575,0.741523209,-0.008861874,-0.354383297,-1.126662466
2012-03-16 00:00:00,0.55259554,0.226122647,-0.322664545,0.034559703,0.21665973,-1.10983419
2012-03-19 00:00:00,-0.208218418,-0.129316081,-0.825761809,-0.479989331,0.027669946,0.24960619
2012-03-20 00:00:00,-0.064174897,-0.761046521,0.591898489,-0.005932082,0.55455533,1.628623743
2012-03-21 00:00:00,-0.415882307,1.631352892,-0.231359154,0.258143185,0.395651581,-2.305207157
2012-03-22 00:00:00,0.030111811,-0.131255973,0.070740981,-0.925893682,0.624203304,0.855393214
2012-03-23 00:00:00,1.479017804,0.935496838,0.640258498,-0.006568873,-0.179434757,-1.659742338
2012-03-26 00:00:00,-0.155052381,-0.633264935,-0.275888823,1.874259433,-1.142138382,1.041774445
2012-03-27 00:00:00,-0.49877109,-0.050198281,-0.366162744,-0.601350249,0.382393205,-0.915049803
2012-03-28 00:00:00,-0.350266958,0.560507788,0.016244239,-0.569598642,0.573691754,-0.359078088
2012-03-29 00:00:00,-0.197484438,-0.127301337,0.753530645,-0.298152649,-0.067922576,2.1993736
2012-03-30 00:00:00,0.689804925,-0.327616941,0.798590077,0.145705935,-0.412530056,0.330754242
2012-04-02 00:00:00,-0.258343488,1.443852371,0.325609205,-0.511146508,-0.307747931,0.667255256
2012-04-03 00:00:00,-1.254443548,-0.004902291,-0.483079058,-1.768194618,0.526364594,-0.684381142
2012-04-04 00:00:00,0.247263363,0.338709208,0.217366029,-0.469496383,0.93383432,-1.559239441
2012-04-05 00:00:00,-0.965148661,-0.022530682,-1.49664461,-0.67860506,0.179171718,-0.008004602
2012-04-10 00:00:00,0.631211517,-0.156105126,0.510962814,-0.694185747,1.549395102,-0.37134989
2012-04-11 00:00:00,1.03581149,-1.263027382,0.858180473,0.495559525,-0.610556099,0.860494415
2012-04-12 00:00:00,-1.24412995,-0.004269506,-0.875033244,0.894631064,-1.331503579,-1.259060987
2012-04-13 00:00:00,-0.712096111,-0.540127194,0.445673232,-1.364086149,1.030174898,0.270430102
2012-04-16 00:00:00,1.515622148,-0.512510979,1.090966317,-0.108190755,-0.466997663,1.121913586
2012-04-17 00:00:00,-0.402524717,-0.250309742,1.246434469,1.685100231,-1.421461602,0.110853176
2012-04-18 00:00:00,-0.733073214,-0.955265295,-0.814348036,-0.682744685,0.65410934,0.516446623
2012-04-19 00:00:00,-0.290998775,1.117726374,0.1575311,-0.277462797,0.559997319,-0.787146455
2012-04-20 00:00:00,-0.899011364,-1.123090362,-0.929095644,-0.215076833,-0.411431221,-1.596244426
2012-04-23 00:00:00,-0.341127123,0.070153531,0.374841035,-0.65338309,0.7902634,0.332637787
2012-04-24 00:00:00,1.958208885,0.829081899,-0.269633392,0.725688563,-0.483343056,-0.440891661
2012-04-25 00:00:00,0.497847844,-0.378463275,0.264059574,-0.052745624,-0.592856597,-0.307350171
2012-04-26 00:00:00,0.425069178,-0.46203535,0.106489459,-0.389445377,-0.777322565,-0.045225705
2012-04-27 00:00:00,-0.698438534,-0.619849434,0.155832043,-1.399563121,-0.09672966,1.014009653
2012-04-30 00:00:00,0.01639889,0.940001755,-0.668802837,-0.005932082,0.178454624,-0.23476364
2012-05-01 00:00:00,0.164804179,-0.022530682,-1.280701497,0.187263321,-0.406033647,-0.008004602
2012-05-02 00:00:00,-1.024760144,0.944588285,0.273799061,-2.121459777,0.15038087,-0.95534858
2012-05-03 00:00:00,-1.846658744,-0.220239787,-1.232957296,-0.005932082,0.506003722,-1.810822196
2012-05-04 00:00:00,-0.055831601,-0.457595161,-1.433604093,-0.005932082,1.2223194,0.442946233
2012-05-08 00:00:00,-0.417625681,-1.998694396,-0.483656469,-1.181680655,0.614892918,-0.538812124
2012-05-09 00:00:00,-0.126322436,0.057782996,3.163581127,-0.361447881,0.760646847,-0.245367826
2012-05-10 00:00:00,-0.090849811,-0.138378134,-0.406490527,-0.539142322,-0.073936113,-0.753116598
2012-05-11 00:00:00,-0.949568438,-0.598003257,-1.077132305,0.120685786,0.323956429,-0.47071647
2012-05-14 00:00:00,-0.345954812,-0.448680661,-0.479412782,-0.681721323,0.961592006,0.617242021
2012-05-15 00:00:00,-0.648831597,0.833463558,-0.503526387,-0.908861325,0.534898903,-1.600349014
2012-05-16 00:00:00,-1.736917081,-0.587368321,-1.18446589,0.623987994,0.321095069,0.160113861
2012-05-17 00:00:00,-1.085398727,1.010623766,1.589237539,-2.267948258,1.191116089,0.344678811
2012-05-18 00:00:00,2.113280553,-0.801257732,0.239948152,0.146726729,0.614864938,0.03986248
2012-05-21 00:00:00,-0.331049748,0.326941903,1.155390937,0.826181906,-1.001797025,-0.256947103
2012-05-22 00:00:00,0.233804732,0.263971908,-2.733416212,-1.540487798,0.086857046,-0.546293284
2012-05-23 00:00:00,-0.405082295,-0.559431895,0.728423025,0.002532267,0.124417737,1.696309859
2012-05-24 00:00:00,-0.150127541,-0.324288555,-0.002436294,0.096458043,-0.183063036,-0.093478251
2012-05-25 00:00:00,0.930557029,-1.088774885,0.939275606,0.057114257,0.624182379,1.235200167
2012-05-29 00:00:00,-1.032141639,-0.130519559,-0.233758679,-0.2729787,-0.918999478,-0.795501824
2012-05-30 00:00:00,-0.385920298,-0.237983152,1.050571419,-0.856132869,1.225692066,-0.568030883
2012-05-31 00:00:00,-2.27241057,-0.772778012,-1.531616097,-0.968958816,0.2729447,-1.572795609
2012-06-01 00:00:00,0.291792032,1.076907417,0.339698368,-1.347333018,2.032202007,0.053995775
2012-06-06 00:00:00,-0.489445085,-0.124401027,-0.210119896,0.94053413,-2.320127084,0.95623627
2012-06-07 00:00:00,0.741351971,-0.926255147,0.162065474,-1.620703774,-0.283231772,0.280401355
2012-06-08 00:00:00,-1.438932621,0.781181749,-0.785708059,1.532584291,-0.65520165,-0.336156923
2012-06-11 00:00:00,0.937216025,-1.758419242,0.461911822,-0.83718857,1.103823765,1.129783733
2012-06-12 00:00:00,-0.789902398,-0.285949827,0.48534979,0.415421933,-1.223726269,0.028458106
2012-06-13 00:00:00,0.441932878,0.352534983,-0.160091908,-0.230454215,0.640176404,-1.247917077
2012-06-14 00:00:00,1.026701488,0.318404724,-0.184849934,-0.055519369,-1.156991979,1.586777107
2012-06-15 00:00:00,0.578589729,-0.043728006,-0.573649899,1.375769525,-0.818512677,-1.380794702
2012-06-18 00:00:00,0.939519866,-1.325292971,0.48534979,-0.630946919,0.259903742,0.685673306
2012-06-19 00:00:00,-0.076313966,0.444904445,1.143401677,0.833711286,-0.656522769,0.238558086
2012-06-20 00:00:00,-1.986016339,0.236988209,-0.435622489,0.593948472,0.168949467,0.77168506
2012-06-21 00:00:00,0.918466702,0.537660107,-0.752557153,-0.284899903,1.809209527,-0.414846024
2012-06-22 00:00:00,-1.621071282,-0.620325024,-0.572614899,-0.613852036,-0.442900888,-0.635648351
2012-06-25 00:00:00,0.444086452,-0.990308131,-0.489026516,-0.677241942,1.06335982,0.039651221
2012-06-26 00:00:00,0.543911537,0.135636145,0.39768828,0.551532363,-0.170617463,0.320998899
2012-06-27 00:00:00,-0.819698569,-0.431296552,-0.886303843,1.27160917,-0.643633022,0.059452578
2012-06-28 00:00:00,2.625601598,-0.422910742,2.74799941,1.147238761,0.257543498,2.481722089
2012-06-29 00:00:00,0.374400521,0.044989773,1.019144959,-0.087989927,-2.151637945,-0.079692933
2012-07-02 00:00:00,0.629638449,-0.72517555,-0.2757613,0.497699013,0.137816871,0.094003909
2012-07-03 00:00:00,-0.094850566,-0.288909723,0.015332225,0.267770967,-0.470747226,0.189143522
2012-07-04 00:00:00,0.003592276,0.718972105,-0.855729289,-0.266622761,0.01767397,0.374410276
2012-07-05 00:00:00,-1.13390288,-0.496380437,-0.500263856,-0.558039169,0.41235003,-0.25590268
2012-07-06 00:00:00,-0.25244231,0.793429726,-0.459564789,-1.097331841,0.949327872,-0.79336808
2012-07-09 00:00:00,-0.902377404,0.805014223,0.654767623,-0.398493315,0.338087685,1.239964123
2012-07-10 00:00:00,-0.499745652,0.041476195,-0.135063358,-0.118578674,0.673651605,-0.743688925
2012-07-11 00:00:00,-0.706606885,0.066128567,-0.18377317,-1.17601417,0.430387078,-1.279748931
2012-07-12 00:00:00,1.19848094,0.437152342,1.082090316,-0.022612052,0.305611853,-0.217405585
2012-07-13 00:00:00,-0.420908603,-0.247367591,-0.493910721,0.219549757,-1.543931154,-0.60295412
2012-07-16 00:00:00,0.288461863,-1.168381787,-0.366593998,-0.005932082,0.436199404,-0.153839718
2012-07-17 00:00:00,0.876378467,0.184199937,-0.623723584,-0.308901731,-0.522971368,0.35957128
2012-07-18 00:00:00,0.585258052,-0.879848394,1.08614514,0.568490632,-0.71257935,0.4129518
2012-07-19 00:00:00,-1.184191728,-0.304790536,-0.817792796,-1.138426783,-0.182693345,-0.731736343
2012-07-20 00:00:00,-1.055491265,0.043130886,-1.659697604,-1.456797776,0.922998752,-1.569270865
2012-07-23 00:00:00,-0.852095967,-0.347770996,-1.032090254,-0.243626081,0.794702571,0.116187468
2012-07-24 00:00:00,-0.347380397,0.37854431,-0.499020431,-1.146264798,0.821456464,-0.41100808
2012-07-25 00:00:00,1.099966179,-0.440398004,1.281357478,0.677513079,-0.374884472,-1.248840872
2012-07-26 00:00:00,1.905817062,0.145541788,0.941128182,1.120923903,-1.596114328,1.032828859
2012-07-27 00:00:00,-0.435177053,-0.802271037,-0.083912971,0.580345477,-1.374356578,1.890881887
2012-07-30 00:00:00,-0.273124423,-1.328059799,-0.680204674,0.489188963,0.093372472,0.467417183
2012-07-31 00:00:00,-0.629355884,0.642485904,-0.210427649,-0.529020903,0.528633434,0.135056552
2012-08-01 00:00:00,-0.38945015,-0.779587663,-1.223929724,0.043257329,0.343536737,-0.301251943
2012-08-02 00:00:00,1.679125524,-0.083263028,1.103156615,-0.919754935,0.725253467,-0.289427434
2012-08-03 00:00:00,0.541005054,-0.249998009,1.990199794,1.568412765,-1.612353161,1.189842105
2012-08-06 00:00:00,0.65257586,0.404416716,-0.279660486,0.644849497,-0.080921834,0.92946198
2012-08-07 00:00:00,-0.222532149,-0.628395492,-0.084541761,0.646245828,-0.300408353,-0.05135122
2012-08-08 00:00:00,0.110941894,-0.284664486,0.561946856,0.819794787,0.023621268,-0.336875529
2012-08-09 00:00:00,-0.034429293,0.514722202,-0.231452947,-0.7986465,0.14884496,-0.119407784
2012-08-10 00:00:00,-0.050034364,3.265493111,0.017951735,-0.114508126,-0.237334341,0.423510825
2012-08-13 00:00:00,-0.247524097,0.211525577,0.52207842,0.338856291,0.345789709,0.511971682
2012-08-14 00:00:00,0.297264733,-0.568938788,-0.579939092,-0.101651341,0.054797913,-0.374985056
2012-08-15 00:00:00,0.803914596,-0.022530682,0.520663995,1.46663997,0.126866153,-0.008004602
2012-08-16 00:00:00,0.298402812,0.168828331,0.935275118,0.551080546,-0.555454128,-0.015282727
2012-08-17 00:00:00,-0.106268555,-0.634237361,-1.209990721,0.014514798,-0.106297531,0.923659868
2012-08-20 00:00:00,-0.335444416,-0.022530682,-0.367689605,-0.180001561,0.099542994,-0.008004602
2012-08-21 00:00:00,0.079952457,0.46360016,-0.499921038,-0.272229769,0.547405948,-0.215107454
2012-08-22 00:00:00,-0.631388513,-1.598176337,-0.415246929,0.3424439,0.292150937,-0.03070153
2012-08-23 00:00:00,0.361802029,-0.744381235,-0.673900622,-0.946792236,0.871743663,-0.562399497
2012-08-24 00:00:00,-0.003140529,0.266884547,-0.530810239,0.067009263,-0.676693476,-0.695423722
2012-08-28 00:00:00,0.014451234,0.014297301,-0.135063358,0.259625693,0.22894631,0.037516941
2012-08-29 00:00:00,-0.941264624,0.199787319,0.515902497,-0.782046654,0.041832008,0.421998655
2012-08-30 00:00:00,0.41566785,-0.207821156,0.32940603,-1.265274875,0.817862975,-1.039344085
2012-08-31 00:00:00,0.126882303,-0.977580404,-0.504917716,-0.545480629,-0.60033356,-0.159144022
2012-09-03 00:00:00,0.003592276,2.221430796,-0.084172017,-0.13364644,0.01767397,0.295093541
2012-09-04 00:00:00,-0.251623044,1.169177533,-0.635840399,-0.887845981,0.462617291,-0.90858663
2012-09-05 00:00:00,1.837500605,-0.488727626,0.892778437,-0.052698033,-0.009738909,0.15727053
2012-09-06 00:00:00,-0.079740634,1.634221091,1.431388414,1.7365164,-1.806396555,1.911560014
2012-09-07 00:00:00,-0.924842845,0.11992759,-0.276422535,-0.079476646,-0.030362907,1.397884552
2012-09-10 00:00:00,-0.082261271,0.019601005,0.634434943,-0.594702961,0.438959769,0.40207203
2012-09-11 00:00:00,0.170402953,-0.287634651,0.623045265,1.344254,-0.429660732,0.664474928
2012-09-12 00:00:00,1.069572387,-0.054375554,0.274215033,0.25043808,0.003160238,0.001457217
2012-09-13 00:00:00,0.673076691,0.202767649,3.171249148,1.422121233,-1.469330938,2.586320837
2012-09-14 00:00:00,-0.233192557,0.980552156,-0.469723556,-0.359474645,-0.306004441,0.485562471
2012-09-17 00:00:00,-0.118760708,-0.182396321,-0.919314627,-0.005932082,0.350021282,-0.240218978
2012-09-18 00:00:00,0.031396961,0.109045293,0.421329465,0.894687561,-0.006520062,-0.821592347
2012-09-19 00:00:00,-0.268807085,-0.022530682,-0.853466641,-1.24445698,-0.018961297,-0.008004602
2012-09-20 00:00:00,0.009666339,-0.705611852,0.211108118,0.139688091,-0.058643828,2.423206169
2012-09-21 00:00:00,-0.586613007,-0.00048295,-0.269023096,-0.403701707,0.194723467,-0.425599903
2012-09-24 00:00:00,-1.178916077,-0.575819968,-0.713245794,0.133363997,0.216067224,-0.002586043
2012-09-25 00:00:00,-0.719424991,-1.288977392,-1.087175971,-1.580322369,0.758258317,-0.246534292
2012-09-26 00:00:00,1.118070387,-0.329982858,-0.613669202,0.323862904,0.378472035,-0.30404214
2012-09-27 00:00:00,-0.623418036,0.073480037,-2.95695775,-0.738735895,-0.448496145,0.856165625
2012-09-28 00:00:00,-0.167920502,0.196471826,-0.613113728,-0.693528372,0.410419266,0.184975527
2012-10-01 00:00:00,0.080045312,1.408169283,1.364624879,-0.151867764,-0.488170435,0.132922646
2012-10-02 00:00:00,0.318455414,-0.022530682,1.323356546,-0.402985207,0.300367071,-0.008004602
2012-10-03 00:00:00,0.289905074,0.431163246,-0.487671364,0.649667375,-0.01196454,0.887264983
2012-10-04 00:00:00,-0.440999193,-0.169817348,0.578319485,0.287063937,-0.506051683,-0.718457822
2012-10-05 00:00:00,-0.711062142,-0.351247676,-0.529685984,-0.863182564,-0.170857023,-1.188825099
2012-10-08 00:00:00,-1.300226802,-0.068403384,-0.887343038,-0.005932082,0.256338251,0.410759839
2012-10-09 00:00:00,-0.449559405,-1.248866199,-0.734062215,-1.539423866,0.814403066,-0.911799312
2012-10-10 00:00:00,-0.16049169,-0.150643871,-0.335522792,-0.501234406,0.941498057,0.893099477
2012-10-11 00:00:00,-0.239733241,0.342199017,-0.61334568,-0.174478548,0.204802359,-0.590940395
2012-10-12 00:00:00,0.468734764,-1.168360295,1.437461524,0.346809014,0.056802687,0.113355852
2012-10-15 00:00:00,0.955744863,0.238259804,1.85729114,1.100371835,-0.62258635,-0.707504528
2012-10-16 00:00:00,-0.016291472,-0.966703528,0.53578535,0.911863807,-0.857977011,0.132139185
2012-10-17 00:00:00,-0.904369607,-0.638639432,0.125944133,1.56936165,0.037800897,0.937092328
2012-10-18 00:00:00,-1.803041701,0.030698916,-0.278339924,0.11383394,0.13022405,-0.628655657
2012-10-19 00:00:00,0.223845988,-0.366202745,-0.810998782,0.010341873,1.431930587,0.48437596
2012-10-22 00:00:00,-0.804047872,0.829254654,-0.572202179,-0.028752919,0.057392414,-0.491028262
2012-10-23 00:00:00,-0.337063637,-0.607719788,-0.532706096,-0.569153466,1.69612251,0.158428074
2012-10-24 00:00:00,0.028492434,-0.022530682,0.39768828,0.844099428,0.254063461,-0.008004602
2012-10-25 00:00:00,-0.044727423,0.418113935,-0.57573502,-1.079377059,-0.117905733,-0.712612874
2012-10-26 00:00:00,-0.390475483,-0.022530682,-0.185637612,-0.091883465,0.048775217,-0.008004602
2012-10-29 00:00:00,0.003592276,-0.433607179,0.368234445,-0.804319413,0.01767397,-1.154198589
2012-10-30 00:00:00,0.003592276,-1.02398916,-0.185227979,0.720961817,0.01767397,0.298982973
2012-10-31 00:00:00,1.165220721,-0.725530304,-0.258590329,0.103934385,0.151376315,0.359090501
2012-11-01 00:00:00,-1.097403549,-0.447937524,-0.599440685,0.876459215,-0.948503585,0.836462095
2012-11-02 00:00:00,0.406263407,0.640980749,-0.056476656,-0.431723313,1.029342338,0.033781879
2012-11-05 00:00:00,0.251197472,-0.827719928,0.222138716,-0.336230421,-0.065868272,0.264662536
2012-11-06 00:00:00,-2.017806017,0.587719854,-0.534999057,-0.079076287,-0.924669536,0.528620098
2012-11-07 00:00:00,-1.22334384,2.477273676,-0.002584906,-1.200155643,2.154771524,-0.418284562
2012-11-08 00:00:00,0.175380205,-0.16113517,-0.029926634,-0.745892424,0.927911713,-0.907721735
2012-11-09 00:00:00,-0.113754134,1.305463168,-0.030148817,-0.76575223,0.044199637,-0.911377872
2012-11-12 00:00:00,-0.664342522,-0.392942527,0.163035333,-0.197082322,0.076537587,-0.918687887
2012-11-13 00:00:00,-1.120354784,-0.022530682,-1.06546095,-0.026242381,0.499193656,-0.008004602
2012-11-14 00:00:00,-0.38070702,-0.022530682,-1.142749528,1.487476698,1.376483847,-0.008004602
2012-11-15 00:00:00,0.391309584,0.253877954,0.206063103,1.737251733,0.286468363,-0.99303593
2012-11-16 00:00:00,1.873033935,-0.822394184,3.485746036,1.093431026,-0.277671877,-0.119059316
2012-11-19 00:00:00,-0.07851623,3.880507666,-0.209119669,-0.149129621,-1.573394618,-0.071803138
2012-11-20 00:00:00,0.190440817,0.307761336,-0.281083878,0.637612186,0.129068478,0.680005627
2012-11-21 00:00:00,1.109318826,0.019663658,-0.058069112,1.204725708,-0.289493746,0.145358616
2012-11-22 00:00:00,0.003592276,-0.066539692,-0.058184966,0.126276036,0.01767397,-0.093584853
2012-11-23 00:00:00,0.187261682,0.168679961,-0.593967916,-0.005932082,-1.26078907,0.082662143
2012-11-26 00:00:00,-0.34443845,-0.58519891,-0.109511276,0.229095544,0.376609597,1.541941805
2012-11-27 00:00:00,0.599858732,0.15558945,-0.185253336,-0.983954796,0.705158523,1.623531849
2012-11-28 00:00:00,0.484120703,-0.022530682,0.105020591,0.735575487,-0.737774098,-0.008004602
2012-11-29 00:00:00,-0.145385846,2.15111515,-0.234005225,0.32015791,-0.19646036,0.84545219
2012-11-30 00:00:00,-0.316028124,0.141521615,-0.234203356,0.041472036,0.046941757,-0.216059288
2012-12-03 00:00:00,-0.247721224,-0.513348209,-0.353105043,-0.269887957,0.499977711,0.223554125
2012-12-04 00:00:00,-0.716605668,0.982278852,-0.083403261,0.244809267,0.174359764,0.107316626
2012-12-05 00:00:00,0.350337548,1.30766254,-0.109418724,0.582688234,-0.545946566,0.421872785
2012-12-06 00:00:00,-0.404146272,0.220896396,0.105664309,-0.20386561,-0.216563542,-0.441657444
2012-12-07 00:00:00,0.15713553,0.238251597,0.274994132,-0.007249591,-0.527717137,-0.050372281
2012-12-10 00:00:00,0.934113065,-0.371564496,-0.084126509,-0.128230844,-0.032256132,-0.234244773
2012-12-11 00:00:00,-0.327284283,-0.083583174,1.479038809,0.407822034,-0.504194387,-0.245526179
2012-12-12 00:00:00,-0.678048192,0.236476206,-0.2308932,1.303277968,0.095541535,-0.644409618
2012-12-13 00:00:00,-0.660463903,-1.356151986,2.515015537,-0.100777495,0.593794019,0.387584202
2012-12-14 00:00:00,1.059096694,2.658381525,0.840505435,0.689746686,0.326922406,-0.41684022
2012-12-17 00:00:00,1.183952997,0.434066767,0.108138014,0.70592953,-0.671157489,0.56857602
2012-12-18 00:00:00,-0.369554214,-0.58672964,1.611450974,1.897494135,-0.780446975,0.462178671
2012-12-19 00:00:00,0.070685997,-0.854258872,-0.389640706,-0.963002129,0.752744362,-0.282140804
2012-12-20 00:00:00,-0.870384961,1.130189999,-0.431330047,-0.812139078,-0.360550348,-1.124658832
2012-12-21 00:00:00,-0.325224207,0.332198369,0.005147347,1.076181027,0.900765635,0.056263276
2012-12-24 00:00:00,-0.699003156,-0.487728892,-0.350789223,-0.005932082,0.438030313,0.754902942
2012-12-27 00:00:00,-0.787562526,-0.655002859,0.103254852,0.49645471,0.204949738,0.556254125
2012-12-28 00:00:00,1.681019254,-0.434493082,-0.472311834,2.258114447,1.164289836,-0.126065281
2012-12-31 00:00:00,2.691564547,2.041338404,1.218086428,-0.005932082,-1.196508379,-0.023576939
2013-01-02 00:00:00,-0.404092165,0.769454799,0.09835064,-0.005932082,-2.307950526,0.184363763
2013-01-03 00:00:00,-0.066613955,0.040041986,0.777336398,-0.005932082,0.222256046,0.030520096
2013-01-04 00:00:00,-0.172253444,1.131008519,0.653040247,-0.69602374,-0.23991631,-0.500904058
2013-01-07 00:00:00,-0.28240732,0.246410019,-1.276032457,-0.714366762,0.425812299,0.137145393
2013-01-08 00:00:00,0.288984598,0.105445484,0.944237187,0.473551692,0.457919068,-0.538976396
2013-01-09 00:00:00,0.341617561,-0.014489115,-0.220258638,0.497084378,-0.372068842,-0.119236096
2013-01-10 00:00:00,0.007994861,-0.556700109,0.704599112,1.067110807,-0.510365977,-0.344928101
2013-01-11 00:00:00,-0.310334544,0.40929055,-0.639785743,0.511132177,-0.047197887,1.12943392
2013-01-14 00:00:00,-0.273954246,-0.40101314,-0.459225427,-0.005932082,-0.058963942,0.446547189
2013-01-15 00:00:00,0.087030915,-1.228535427,0.762348587,-1.961912691,-0.120500856,-0.898097918
2013-01-16 00:00:00,0.410011548,0.430285752,0.910130487,0.008445806,0.237882205,0.527296896
